,city,city_date,city_id,cloudiness,country,humidity,lat,lng,max_temp,wind_speed
962,Beira,11-05-2017,1052373,0,MZ,73,-19.84,34.84,73.4,4.7
963,Saint-Louis,11-05-2017,2246452,0,SN,94,16.02,-16.49,77.0,2.24
964,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
965,Yerbogachen,11-05-2017,2012956,68,RU,76,61.28,108.01,21.57,6.06
966,Hays,11-05-2017,4272782,1,US,78,38.88,-99.33,50.0,10.29
967,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
968,Mar del Plata,11-05-2017,3430863,0,AR,77,-38.0,-57.56,60.8,3.36
969,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
970,Ak-Dovurak,11-05-2017,1512064,0,RU,40,51.18,90.6,7.35,2.04
971,Varnek,11-05-2017,1487762,8,RU,81,69.71,60.05,34.35,21.72
972,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
973,Saskylakh,11-05-2017,2017155,64,RU,37,71.92,114.08,-2.92,5.5
974,Bengkulu,11-05-2017,1649150,8,ID,100,-3.8,102.27,78.67,4.5
975,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
976,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
977,Kandrian,11-05-2017,2094746,48,PG,89,-6.22,149.55,81.6,3.6
978,Barrow,11-05-2017,5880054,75,US,92,71.29,-156.79,28.4,6.93
979,Kysyl-Syr,11-05-2017,2021017,0,RU,64,63.9,122.76,-22.13,6.51
980,Christchurch,11-05-2017,2192362,0,NZ,41,-43.53,172.63,59.0,10.29
981,Tuburan,11-05-2017,1681079,75,PH,88,6.64,122.27,78.8,10.54
982,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
983,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
984,Tuatapere,11-05-2017,2180815,32,NZ,100,-46.13,167.68,48.97,16.24
985,Kazuno,11-05-2017,2130146,75,JP,93,40.18,140.79,51.8,11.41
986,Alofi,11-05-2017,4036284,48,NU,69,-19.06,-169.92,80.6,14.99
987,Castro,11-05-2017,3466704,76,BR,90,-24.79,-50.01,57.34,12.21
988,New Norfolk,11-05-2017,2155415,40,AU,46,-42.78,147.06,53.6,12.75
989,Hithadhoo,11-05-2017,1282256,76,MV,100,-0.6,73.08,76.74,12.44
990,Thinadhoo,11-05-2017,1337610,64,MV,100,0.53,72.93,80.38,12.55
991,Bambous Virieux,11-05-2017,1106677,40,MU,68,-20.34,57.76,71.6,5.82
992,Arraial do Cabo,11-05-2017,3471451,92,BR,100,-22.97,-42.03,71.61,13.0
993,Porto Santo,11-05-2017,8010683,40,PT,68,33.07,-16.34,68.0,20.8
994,Gurupi,11-05-2017,3461724,0,BR,91,-11.73,-49.07,71.11,4.61
995,Bethel,11-05-2017,5282297,90,US,93,41.37,-73.41,55.4,3.36
996,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
997,Hay River,11-05-2017,5972762,90,CA,62,60.82,-115.8,19.4,6.93
998,Teekkarikylae,11-05-2017,6691859,75,FI,100,60.19,24.84,44.6,14.99
999,Lohja,11-05-2017,647751,75,FI,100,60.25,24.07,44.6,14.99
1000,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1001,Niceville,11-05-2017,4165995,20,US,65,30.52,-86.48,78.28,8.05
1002,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1003,Solnechnyy,11-05-2017,2016307,0,RU,66,50.72,136.63,26.29,5.95
1004,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1005,Kampot,11-05-2017,1831112,68,KH,87,10.62,104.18,73.41,8.19
1006,Diffa,11-05-2017,2445704,0,NE,39,13.32,12.61,61.84,5.61
1007,Breda,11-05-2017,2758401,20,NL,100,51.59,4.78,39.88,3.36
1008,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1009,San Juan,11-05-2017,3929520,0,PE,97,-15.37,-75.16,59.55,10.2
1010,Aura,11-05-2017,660874,92,FI,100,60.62,22.58,48.2,8.05
1011,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1012,Husavik,11-05-2017,2629833,75,IS,74,66.04,-17.34,33.8,23.04
1013,Mercedes,11-05-2017,3430708,100,AR,39,-34.65,-59.43,69.27,8.97
1014,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1015,Port Alfred,11-05-2017,964432,44,ZA,98,-33.59,26.89,63.51,16.58
1016,Seoul,11-05-2017,1835848,75,KR,66,37.57,126.98,46.04,5.82
1017,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1018,Buala,11-05-2017,2109528,92,SB,84,-8.14,159.59,86.23,4.16
1019,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1020,Longyearbyen,11-05-2017,2729907,75,SJ,74,78.22,15.64,28.4,8.05
1021,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1022,Baisha,11-05-2017,1817446,68,CN,62,26.52,110.93,49.33,1.14
1023,Nago,11-05-2017,1856068,40,JP,69,26.59,127.98,74.17,12.75
1024,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1025,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1026,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1027,Dalton,11-05-2017,1012080,92,ZA,94,-29.34,30.63,63.24,2.71
1028,Yellowknife,11-05-2017,6185377,75,CA,61,62.46,-114.35,12.2,8.05
1029,Polis,11-05-2017,146137,40,CY,77,35.04,32.43,59.0,5.82
1030,Butaritari,11-05-2017,2110227,88,KI,100,3.07,172.79,82.59,14.12
1031,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1032,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1033,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1034,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1035,Bredasdorp,11-05-2017,1015776,8,ZA,59,-34.53,20.04,64.4,6.93
1036,Plettenberg Bay,11-05-2017,964712,48,ZA,100,-34.05,23.37,61.21,18.81
1037,Sar-e Pul,11-05-2017,1127110,32,AF,86,36.22,65.93,34.62,0.36
1038,Harper,11-05-2017,2276492,76,LR,100,4.38,-7.72,77.82,6.17
1039,Balclutha,11-05-2017,2208248,76,NZ,58,-46.23,169.75,52.8,20.6
1040,Gryazovets,11-05-2017,558236,92,RU,95,58.88,40.25,36.51,11.1
1041,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1042,Hithadhoo,11-05-2017,1282256,76,MV,100,-0.6,73.08,76.74,12.44
1043,Gurgaon,11-05-2017,1270642,0,IN,77,28.47,77.03,68.0,2.71
1044,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1045,Great Bend,11-05-2017,4272340,1,US,57,38.36,-98.76,50.0,11.41
1046,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1047,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1048,Saint-Philippe,11-05-2017,935215,0,RE,49,-21.36,55.77,68.0,8.05
1049,Carnarvon,11-05-2017,2074865,0,AU,88,-24.87,113.63,74.22,11.77
1050,Buala,11-05-2017,2109528,92,SB,84,-8.14,159.59,86.23,4.16
1051,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1052,Jinhua,11-05-2017,2045485,8,CN,91,41.43,128.03,34.35,3.94
1053,Ahipara,11-05-2017,2194098,68,NZ,82,-35.17,173.17,61.93,13.67
1054,Mar del Plata,11-05-2017,3430863,0,AR,77,-38.0,-57.56,60.8,3.36
1055,Aklavik,11-05-2017,5882953,90,CA,85,68.22,-135.01,15.8,2.24
1056,Bathsheba,11-05-2017,3374083,40,BB,88,13.22,-59.52,80.6,14.99
1057,College,11-05-2017,5859699,90,US,86,64.86,-147.8,26.6,5.82
1058,Verkhnevilyuysk,11-05-2017,2013639,8,RU,37,63.45,120.32,-24.79,5.73
1059,Hermanus,11-05-2017,3366880,80,ZA,93,-34.42,19.23,54.6,4.16
1060,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1061,Broome,11-05-2017,2075720,40,AU,74,-17.97,122.23,84.2,11.41
1062,Espoo,11-05-2017,660158,75,FI,100,60.21,24.65,44.6,14.99
1063,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1064,Bilma,11-05-2017,2446796,0,NE,37,18.69,12.92,52.93,5.06
1065,Butaritari,11-05-2017,2110227,88,KI,100,3.07,172.79,82.59,14.12
1066,Loei,11-05-2017,1609071,92,TH,96,17.49,101.73,65.22,2.48
1067,Yellowknife,11-05-2017,6185377,75,CA,61,62.46,-114.35,12.2,8.05
1068,Faanui,11-05-2017,4034551,80,PF,100,-16.48,-151.75,78.45,6.4
1069,Nizhnekamsk,11-05-2017,521118,90,RU,92,55.64,51.82,30.2,6.71
1070,Kirakira,11-05-2017,2178753,68,SB,100,-10.45,161.92,82.05,6.17
1071,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1072,Parana,11-05-2017,3841956,0,AR,47,-31.73,-60.52,67.87,9.53
1073,Kloulklubed,11-05-2017,7671223,90,PW,88,7.04,134.26,80.6,6.73
1074,Tsiombe,11-05-2017,1054500,0,MG,88,-25.3,45.48,63.73,8.97
1075,Predivinsk,11-05-2017,1494237,76,RU,71,57.07,93.44,27.06,7.4
1076,Rudnik,11-05-2017,1544819,44,RU,71,69.75,61.65,33.36,17.58
1077,Tutoia,11-05-2017,3385899,0,BR,69,-2.76,-42.27,82.4,19.46
1078,Hamilton,11-05-2017,5969785,90,CA,100,43.23,-79.95,59.02,18.34
1079,Krasnoyarsk,11-05-2017,1502026,40,RU,86,56.01,92.79,28.4,4.47
1080,Pacific Grove,11-05-2017,5380437,1,US,38,36.62,-121.92,59.72,8.05
1081,Port Lincoln,11-05-2017,2063036,68,AU,94,-34.73,135.87,59.41,22.17
1082,Florida,11-05-2017,4155751,1,US,69,28.75,-82.5,77.77,8.52
1083,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1084,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1085,Lata,11-05-2017,2738381,0,PT,81,40.16,-8.33,53.6,3.36
1086,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1087,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1088,Espoo,11-05-2017,660158,75,FI,100,60.21,24.65,44.6,14.99
1089,Tolaga Bay,11-05-2017,2180991,76,NZ,52,-38.37,178.3,64.63,4.05
1090,Neiafu,11-05-2017,4032420,75,TO,74,-18.65,-173.98,80.6,9.17
1091,Todos Santos,11-05-2017,3981432,20,MX,45,23.45,-110.22,86.0,12.75
1092,Lebu,11-05-2017,3883457,44,CL,95,-37.62,-73.65,56.26,11.43
1093,Luba,11-05-2017,2309528,20,GQ,88,3.46,8.55,75.2,3.36
1094,Koror State,11-05-2017,1559446,90,PW,88,7.34,134.47,80.6,6.73
1095,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1096,General Pico,11-05-2017,3855075,92,AR,57,-35.66,-63.76,67.42,14.23
1097,Tabas,11-05-2017,113659,0,IR,72,33.6,56.92,50.41,2.71
1098,Wanning,11-05-2017,1791779,92,CN,100,18.8,110.4,74.67,23.06
1099,New Norfolk,11-05-2017,2155415,40,AU,46,-42.78,147.06,53.6,12.75
1100,Muros,11-05-2017,3115824,40,ES,93,42.78,-9.06,48.2,2.24
1101,Mehamn,11-05-2017,778707,0,NO,86,71.04,27.85,34.21,6.93
1102,Hermanus,11-05-2017,3366880,80,ZA,93,-34.42,19.23,54.6,4.16
1103,Tabou,11-05-2017,2281120,80,CI,100,4.42,-7.35,77.77,7.52
1104,Pevek,11-05-2017,2122090,44,RU,75,69.7,170.31,31.69,26.19
1105,Vanimo,11-05-2017,2084442,24,PG,100,-2.67,141.3,84.75,12.1
1106,Hithadhoo,11-05-2017,1282256,76,MV,100,-0.6,73.08,76.74,12.44
1107,Maldonado,11-05-2017,3441894,0,UY,63,-34.9,-54.95,64.4,6.93
1108,Rocha,11-05-2017,3440777,0,UY,50,-34.48,-54.33,64.41,8.63
1109,Lorengau,11-05-2017,2092164,56,PG,100,-2.02,147.27,83.76,6.96
1110,Reconquista,11-05-2017,3429594,0,AR,59,-29.15,-59.65,68.77,12.77
1111,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1112,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1113,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1114,Marsh Harbour,11-05-2017,3571913,92,BS,100,26.54,-77.06,76.33,8.97
1115,Garoowe,11-05-2017,58933,24,SO,82,8.41,48.48,66.66,8.08
1116,Hentiesbaai,11-05-2017,3356832,36,NA,96,-22.12,14.28,62.16,4.72
1117,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1118,Vestmannaeyjar,11-05-2017,3412093,0,IS,83,63.44,-20.27,45.73,10.98
1119,Ribeira Grande,11-05-2017,3372707,40,PT,82,38.52,-28.7,66.2,6.93
1120,Klaksvik,11-05-2017,2618795,68,FO,80,62.23,-6.59,30.2,16.24
1121,Qaanaaq,11-05-2017,3831208,8,GL,100,77.48,-69.36,-6.74,8.08
1122,Bredasdorp,11-05-2017,1015776,8,ZA,59,-34.53,20.04,64.4,6.93
1123,Nanortalik,11-05-2017,3421765,0,GL,96,60.14,-45.24,31.92,53.15
1124,Carnarvon,11-05-2017,2074865,0,AU,88,-24.87,113.63,74.22,11.77
1125,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1126,Butaritari,11-05-2017,2110227,88,KI,100,3.07,172.79,82.59,14.12
1127,Polovinnoye,11-05-2017,1494523,0,RU,88,54.79,65.99,19.95,10.98
1128,Saryshaghan,11-05-2017,1519563,0,KZ,100,46.12,73.62,36.96,6.51
1129,Cidreira,11-05-2017,3466165,0,BR,78,-30.18,-50.21,60.31,9.08
1130,Riyadh,11-05-2017,108410,0,SA,30,24.69,46.72,69.8,3.36
1131,Coffs Harbour,11-05-2017,2171085,100,AU,57,-30.3,153.13,77.0,21.92
1132,San Juan,11-05-2017,3929520,0,PE,97,-15.37,-75.16,59.55,10.2
1133,Luderitz,11-05-2017,3355672,32,NA,76,-26.65,15.16,60.45,18.48
1134,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1135,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1136,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1137,Deltona,11-05-2017,4153146,75,US,100,28.9,-81.26,77.38,5.82
1138,Tuktoyaktuk,11-05-2017,6170031,90,CA,85,69.45,-133.04,14.0,10.29
1139,Barenburg,11-05-2017,2952767,0,DE,86,52.62,8.8,41.49,4.7
1140,Pevek,11-05-2017,2122090,44,RU,75,69.7,170.31,31.69,26.19
1141,Antsohihy,11-05-2017,1068971,0,MG,69,-14.88,47.99,72.82,11.65
1142,Itanhaem,11-05-2017,3460791,90,BR,88,-24.18,-46.79,66.09,11.41
1143,Roma,11-05-2017,3169070,20,IT,87,41.89,12.48,60.22,3.36
1144,Yellowknife,11-05-2017,6185377,75,CA,61,62.46,-114.35,12.2,8.05
1145,Petropavlovsk-Kamchatskiy,11-05-2017,2122104,0,RU,67,53.05,158.65,19.4,11.18
1146,Mahebourg,11-05-2017,934322,40,MU,68,-20.41,57.7,71.6,5.82
1147,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1148,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1149,Millinocket,11-05-2017,4972220,90,US,87,45.66,-68.71,40.55,4.7
1150,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1151,Khatanga,11-05-2017,2022572,76,RU,62,71.97,102.5,0.69,6.73
1152,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1153,Western Province,11-05-2017,896140,0,ZM,36,-15.0,24.0,69.31,6.96
1154,Tsiombe,11-05-2017,1054500,0,MG,88,-25.3,45.48,63.73,8.97
1155,Puerto Ayora,11-05-2017,3652764,75,EC,68,-0.74,-90.35,71.6,18.34
1156,Awbari,11-05-2017,2219235,0,LY,49,26.59,12.78,45.37,2.71
1157,Victoria,11-05-2017,6174041,75,CA,41,48.43,-123.37,40.98,6.93
1158,Cayenne,11-05-2017,3382160,0,GF,94,4.93,-52.33,78.8,3.36
1159,Barrow,11-05-2017,5880054,75,US,92,71.29,-156.79,28.4,6.93
1160,Mathura,11-05-2017,1263364,0,IN,81,27.5,77.68,61.26,2.71
1161,Tasboget,11-05-2017,1518431,75,KZ,65,44.77,65.55,46.4,4.47
1162,La Rioja,11-05-2017,3336897,75,ES,87,42.25,-2.5,48.2,12.75
1163,Necochea,11-05-2017,3430443,92,AR,100,-38.55,-58.74,56.04,6.96
1164,Grande Riviere Sud Est,11-05-2017,934475,40,MU,68,-20.29,57.78,71.6,5.82
1165,Hurricane,11-05-2017,5540831,1,US,32,37.18,-113.29,61.11,10.29
1166,Paka,11-05-2017,1734313,75,MY,88,4.64,103.44,77.0,3.36
1167,Hobart,11-05-2017,2163355,40,AU,46,-42.88,147.33,53.6,12.75
1168,Bambous Virieux,11-05-2017,1106677,40,MU,68,-20.34,57.76,71.6,5.82
1169,Avarua,11-05-2017,4035715,90,CK,83,-21.21,-159.78,77.0,13.87
1170,Ozu,11-05-2017,1926055,20,JP,76,33.5,132.55,50.0,10.29
1171,Província de Zambézia,11-05-2017,1024312,0,MZ,96,-17.0,37.0,64.41,3.15
1172,Grande Riviere Sud Est,11-05-2017,934475,40,MU,68,-20.29,57.78,71.6,5.82
1173,Severo-Kurilsk,11-05-2017,2121385,80,RU,100,50.68,156.12,34.26,17.02
1174,Vilcun,11-05-2017,3868210,92,CL,91,-38.65,-72.23,54.01,6.17
1175,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1176,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1177,Aura,11-05-2017,660874,92,FI,100,60.62,22.58,48.2,8.05
1178,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1179,Tambura,11-05-2017,366444,32,SS,94,5.6,27.47,67.69,3.15
1180,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1181,Port Macquarie,11-05-2017,2152659,75,AU,93,-31.43,152.92,66.2,2.24
1182,Arraial do Cabo,11-05-2017,3471451,92,BR,100,-22.97,-42.03,71.61,13.0
1183,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1184,Taszar,11-05-2017,3044088,100,HU,100,46.37,17.91,46.59,2.93
1185,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1186,Ancud,11-05-2017,3899695,92,CL,99,-41.87,-73.82,53.74,2.15
1187,Trelew,11-05-2017,3833883,92,AR,90,-43.25,-65.31,50.46,9.08
1188,Departamento de Presidente Hayes,11-05-2017,3437443,68,PY,90,-23.5,-58.83,74.76,9.53
1189,Grande Riviere Sud Est,11-05-2017,934475,40,MU,68,-20.29,57.78,71.6,5.82
1190,Hofn,11-05-2017,2630299,92,IS,100,64.25,-15.21,40.2,34.58
1191,Guerrero Negro,11-05-2017,4021858,92,MX,65,27.98,-114.06,71.47,10.76
1192,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1193,Shakawe,11-05-2017,933077,0,BW,23,-18.37,21.85,64.5,6.73
1194,Kjopsvik,11-05-2017,3150002,88,NO,80,68.1,16.37,39.2,2.24
1195,Smidovich,11-05-2017,2016412,0,RU,79,48.6,133.82,31.33,8.63
1196,Klaksvik,11-05-2017,2618795,68,FO,80,62.23,-6.59,30.2,16.24
1197,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
1198,Yakeshi,11-05-2017,2033536,64,CN,76,49.28,120.73,13.29,2.93
1199,Khatanga,11-05-2017,2022572,76,RU,62,71.97,102.5,0.69,6.73
1200,Mayskiy,11-05-2017,528242,40,RU,86,47.69,40.1,39.2,8.95
1201,Rikitea,11-05-2017,4030556,44,PF,100,-23.12,-134.97,74.67,12.55
1202,Konik,11-05-2017,545452,88,RU,95,58.56,36.9,37.14,7.74
1203,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1204,Pevek,11-05-2017,2122090,44,RU,75,69.7,170.31,31.69,26.19
1205,Cidreira,11-05-2017,3466165,0,BR,78,-30.18,-50.21,60.31,9.08
1206,Atasu,11-05-2017,1526041,80,KZ,97,48.68,71.64,30.75,5.5
1207,Kiunga,11-05-2017,2093846,64,PG,89,-6.12,141.29,81.64,2.71
1208,Ixtapa,11-05-2017,4004293,20,MX,79,20.7,-105.2,86.0,10.29
1209,Varnek,11-05-2017,1487762,8,RU,81,69.71,60.05,34.35,21.72
1210,Tuatapere,11-05-2017,2180815,32,NZ,100,-46.13,167.68,48.97,16.24
1211,Cherskiy,11-05-2017,2126199,88,RU,76,68.75,161.3,33.72,10.09
1212,Bonthe,11-05-2017,2409914,36,SL,95,7.53,-12.51,78.09,3.49
1213,Ribeira Grande,11-05-2017,3372707,40,PT,82,38.52,-28.7,66.2,6.93
1214,Codrington,11-05-2017,2171099,92,AU,93,-38.27,141.97,55.14,20.04
1215,Torbay,11-05-2017,6167817,20,CA,63,47.67,-52.73,28.4,5.82
1216,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1217,Hilo,11-05-2017,5855927,90,US,69,19.73,-155.09,72.68,13.87
1218,Changchun,11-05-2017,2038180,0,CN,72,43.88,125.32,42.8,11.18
1219,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1220,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1221,Saint-Philippe,11-05-2017,935215,0,RE,49,-21.36,55.77,68.0,8.05
1222,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1223,Ponta do Sol,11-05-2017,2264557,75,PT,64,32.67,-17.1,68.0,18.34
1224,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1225,Cherskiy,11-05-2017,2126199,88,RU,76,68.75,161.3,33.72,10.09
1226,Gannan,11-05-2017,2037311,24,CN,59,47.91,123.5,30.43,4.94
1227,Porto Novo,11-05-2017,3374336,20,CV,73,17.02,-25.06,77.0,19.46
1228,Macapa,11-05-2017,3396016,0,BR,66,0.04,-51.07,86.0,12.75
1229,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1230,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1231,Upernavik,11-05-2017,3418910,68,GL,100,72.79,-56.15,19.09,28.66
1232,Cidreira,11-05-2017,3466165,0,BR,78,-30.18,-50.21,60.31,9.08
1233,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1234,Bowen,11-05-2017,2174444,40,AU,74,-20.02,148.23,78.8,5.82
1235,Albany,11-05-2017,5106834,90,US,81,42.65,-73.76,53.26,14.99
1236,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1237,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1238,Castro,11-05-2017,3466704,76,BR,90,-24.79,-50.01,57.34,12.21
1239,Clyde River,11-05-2017,5924351,1,CA,69,70.47,-68.59,-7.61,8.05
1240,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1241,Butaritari,11-05-2017,2110227,88,KI,100,3.07,172.79,82.59,14.12
1242,Katsuura,11-05-2017,2112309,20,JP,58,35.13,140.3,53.6,5.82
1243,Kashechewan,11-05-2017,5989520,64,CA,77,52.3,-81.62,37.99,10.54
1244,Atuona,11-05-2017,4020109,56,PF,100,-9.8,-139.03,80.29,13.0
1245,Jamestown,11-05-2017,5122534,90,US,100,42.1,-79.24,56.61,11.41
1246,Cape Town,11-05-2017,3369157,0,ZA,77,-33.93,18.42,60.8,28.86
1247,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1248,Krasnyy Bor,11-05-2017,541826,75,RU,93,59.68,30.67,41.0,6.71
1249,Bluff,11-05-2017,2206939,36,NZ,100,-46.6,168.33,51.22,22.84
1250,Kapaa,11-05-2017,5848280,40,US,65,22.08,-159.32,80.4,16.11
1251,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1252,Petropavlovsk-Kamchatskiy,11-05-2017,2122104,0,RU,67,53.05,158.65,19.4,11.18
1253,Hovd,11-05-2017,1516048,0,MN,76,48.01,91.64,13.11,4.5
1254,New Norfolk,11-05-2017,2155415,40,AU,46,-42.78,147.06,53.6,12.75
1255,Constitucion,11-05-2017,3893726,88,CL,97,-35.33,-72.42,56.71,6.62
1256,Thompson,11-05-2017,6165406,90,CA,78,55.74,-97.86,17.6,10.29
1257,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1258,Qaanaaq,11-05-2017,3831208,8,GL,100,77.48,-69.36,-6.74,8.08
1259,Talnakh,11-05-2017,1490256,80,RU,80,69.49,88.4,22.87,9.42
1260,Puerto Leguizamo,11-05-2017,3671437,80,CO,81,-0.19,-74.78,80.7,0.69
1261,Kodiak,11-05-2017,5866583,90,US,86,57.79,-152.41,39.2,12.75
1262,Khatanga,11-05-2017,2022572,76,RU,62,71.97,102.5,0.69,6.73
1263,Cherskiy,11-05-2017,2126199,88,RU,76,68.75,161.3,33.72,10.09
1264,Sinop,11-05-2017,739598,48,TR,90,41.77,34.87,50.41,3.71
1265,Hermanus,11-05-2017,3366880,80,ZA,93,-34.42,19.23,54.6,4.16
1266,Tocopilla,11-05-2017,3869716,8,CL,98,-22.09,-70.2,56.85,4.16
1267,Hermanus,11-05-2017,3366880,80,ZA,93,-34.42,19.23,54.6,4.16
1268,Hithadhoo,11-05-2017,1282256,76,MV,100,-0.6,73.08,76.74,12.44
1269,Chuy,11-05-2017,3443061,0,UY,82,-33.7,-53.46,59.46,10.98
1270,Kodiak,11-05-2017,5866583,90,US,86,57.79,-152.41,39.2,12.75
1271,West Bay,11-05-2017,3580477,20,KY,83,19.37,-81.42,82.4,11.41
1272,Vaini,11-05-2017,4032243,75,TO,69,-21.2,-175.2,80.6,4.7
1273,Zagare,11-05-2017,592942,0,LT,100,56.36,23.25,39.2,9.17
1274,Ushuaia,11-05-2017,3833367,0,AR,58,-54.8,-68.3,50.56,12.75
1275,Busselton,11-05-2017,2075265,0,AU,93,-33.65,115.33,65.71,22.28
1276,Punta Arenas,11-05-2017,3874787,0,CL,58,-53.15,-70.92,55.4,11.41
